,0,1,2
48681,39220225,56356262,48391897
48682,59079826,38211411,43484360
48691,35894613,42237849,48047547
48692,42027078,44256948,40727975
48698,37072280,50046914,45756248
48703,52279651,40289695,34633308
48711,44121510,36698827,51087006
48712,43937561,41913790,53810283
48713,46518690,53091260,49092985
48722,53551362,39726257,55455825
48724,36173014,35252229,58214143
48725,41157198,34952528,57773826
48736,51521031,37981055,35119032
48737,42343416,36093729,54095035
48741,37207762,42866023,35341055
48743,43127863,37718404,40884390
48756,40093939,43984488,42034706
48763,41786216,35121491,49364272
48770,39353285,50565677,46404051
48771,44429163,48077037,51054467
48775,35209357,38189713,44278369
48776,44182015,36889081,35603921
48778,53370231,40367689,49583256
48786,37010507,46382540,51962762
48793,56577184,51342917,36912140
48794,44779897,40725597,52212681
48805,49776084,43173698,59240905
48811,40599880,44065827,40179311
48813,53528123,37052538,46084713
48814,48124682,42813460,58742815
48818,55879142,35560415,52509973
48827,53201623,50489525,35355786
48828,45623438,46393370,48967757
48831,46743176,51569571,48066513
48846,37120240,57149410,58018866
48847,35532005,49859629,40266633
48853,47882026,57438419,37882052
48859,54518784,58411872,45090614
48860,49578529,51000903,56868683
48863,42111422,42602713,45206698
48872,38009034,38796451,40437550
48876,42186164,56907809,50239929
48880,37744365,42342623,41141074
48883,47255010,36188917,48221118
48891,49354116,49004148,53577895
48897,45764202,40515161,37528740
48899,43219721,34942927,38010544
48907,59114632,48908452,40600725
48908,35215376,38231504,36162441
48919,52258576,37092737,49431880
48929,53245373,39375290,57293395
48943,43720660,50736708,37221182
48950,58786405,46092027,34659935
48956,48070963,59369669,50789578
48971,53931772,41427245,38909010
48974,37493551,46381348,48270269
48992,48851190,50040038,42315169
48996,56822139,43542101,42770370
49002,40629704,50265175,38781143
49004,57351730,42351850,45396044
49007,49426659,56558775,48086486
49009,40385327,49331143,39204990
49012,39568719,42434658,39853057
49015,52957651,39645201,49758284
49016,50637052,45411118,51124773
49020,55695162,40500966,39492458
49023,37514931,47991422,55959738
49025,46100308,36260961,56562887
49032,57280566,34698767,44287623
49033,42771076,45431991,58199809
49035,41680101,41009004,52543084
49044,39972135,40397234,36163777
49046,39379792,57544094,44015230
49047,35044134,42722675,48147609
49050,55854087,55576953,46036522
49057,38291755,38176864,52923484
49060,50160311,53440831,44786643
49064,49811177,42379590,42955636
49065,45465040,56219277,47367667
49067,52015748,47133843,49839673
49069,52272983,40129279,48146926
49096,56912119,34631374,59906147
49103,50550846,36213640,59569078
49104,43163223,55075341,49110169
49109,57034212,60005210,36239997
49112,44208618,34660727,39943762
49113,46460767,52206413,55262654
49114,59162999,34879086,51907104
49115,35395622,55389765,59104963
49116,50168250,37483343,51135282
49117,54653343,55584391,44223239
49126,45717651,50708759,57686905
49132,38712282,60361671,43906401
49137,46962650,51863899,37862409
49143,45219916,46127236,48185023
49148,46658378,54296755,38788269
49156,57500245,46461990,37471905
49158,39927452,50202268,38888084
49161,55884604,45529121,42327760
49174,44230121,39682285,40947528
49185,58823971,54018792,48284589
49187,58111181,58287164,55844680
49193,48550000,56624766,39472115
49199,56167412,51183153,36812943
49220,45962998,39107654,51505356
49224,46144396,51032742,45743341
49226,56405497,52950932,36471869
49229,57582068,59264496,56162926
49231,54254516,42374268,51472456
49233,42819036,34938016,59002108
49237,48830947,55884318,34666904
49240,55061524,48033857,49952688
49241,34850734,51678660,44283546
49242,50859005,40937233,42519781
49249,44206782,35677232,40156035
49256,36686547,48724902,43844700
49264,54470763,38767898,43469071
49269,52847339,52353734,40152454
49271,45807475,37474405,52495485
49272,46712077,55161278,46177406
49274,45856314,35110777,48332173
49276,48469494,34943241,39983561
49278,45877080,49909582,39917132
49284,39872210,54456516,55141648
49289,57063213,44454722,36417694
49299,49172559,41632073,55999686
49300,40482442,42228068,46539626
49301,37907495,37462550,44856209
49303,47935795,41146349,41983586
49313,44982525,46066782,44210565
49318,53038889,38190360,50456815
49319,40885635,43102578,42407147
49322,37623415,40353876,42670274
49329,41672364,48838104,36296911
49330,50797306,38204393,55948458
49337,41295032,49524623,35633107
49339,58168042,40850174,37929173
49346,38533670,40375188,45067047
49347,35223402,53262227,58602077
49352,37865482,39219217,37475516
49354,41275586,58617054,34814280
49356,38802157,45746621,53338799
49365,53857762,57941097,53341198
49367,57596728,35593521,46298793
49370,45142839,37909102,60469392
49372,38653800,36946755,38416207
49373,43107798,51588559,52246767
49375,53363428,45972608,59421957
49376,39461556,44721540,49362996
49377,39795455,54720069,55686526
49379,37958278,48695087,43112002
49382,37244399,41398168,47837071
49383,45563970,44837494,59571302
49384,34816025,45401109,39737601
49386,53337839,40651771,37552876
49387,43745253,55166748,48823144
49389,52738552,58314955,46169254
49405,60086999,47843133,39712833
49427,49395819,53293338,41395248
49429,37897695,53215577,35906066
49435,39938900,35770945,51637733
49438,56666767,40102372,35095478
49442,46476221,39118456,55793095
49443,54060919,41605586,59371666
49448,55331559,56474190,48257255
49456,36983540,50995775,48958426
49473,56910854,42886473,38476918
49475,40274884,53783912,36741334
49476,50844443,42798006,42770529
49481,44205664,57367081,45778065
49482,48857351,39313589,40619035
49489,46768662,39974210,40491767
49493,55302720,39153840,45979446
49502,53370857,35137952,39927452
49508,38252735,43882348,55108822
49512,44590107,39827463,45815347
49513,35961321,40663786,55356270
49518,44158904,53565434,39333229
49522,51600653,56709649,40902280
49530,41941442,59379304,42054538
49532,39965659,42552549,55766677
49536,35969730,53144369,46029476
49538,42702289,55882399,35253396
49540,51523038,49816627,46688133
49544,40257130,52782347,35451540
49545,44671618,36694113,40761473
49549,53337839,54710230,40251524
49552,41779934,49619741,42870693
49554,54357381,38179969,54299605
49556,52707568,43433542,55214924
49562,59031968,37947541,42090800
49571,39511088,55137301,41787617
49572,39935190,42181239,42578357
49578,57046248,49559003,48465873
49585,35315492,42980241,35244037
49587,34967391,42691676,40113631
49588,46339764,36787167,41443695
49589,37732744,43060814,59612806
49591,44581023,49867981,48937607
49601,55213465,39620497,50841147
49613,51793928,56309478,39187764
49614,36182380,51856589,44884927
49616,52007729,39269855,51756060
49617,50827591,42554169,37770728
49619,42070856,41285775,40642810
49623,49098289,36877968,54745183
49627,51343398,57427619,42963010
49629,60270488,43067726,59878544
49633,49135497,40375188,35128646
49637,38376687,46554617,40368184
49645,55224650,42727730,36371859
49648,41218305,38873023,55392100
49649,36681449,35620739,49099408
49651,48550161,37531205,37243087
49653,48723553,52208453,58594643
49661,41556711,49387428,53093487
49662,49794432,38182501,57997393
49665,35510410,35710179,48649463
49667,45884192,53390389,49448193
49676,49826230,58083935,52015748
49677,38351906,34918612,45246563
49678,35764196,51096258,54408868
49679,53533895,41640967,58025580
49681,45654775,36163430,38645175
49685,43192556,48390743,57306611
49688,58266328,41319164,42535826
49693,50314698,40205265,58068938
49697,39835555,51001085,37495039
49699,45814708,40465270,58528050
49702,40456397,41641070,45328843
49703,46705521,57467376,35569846
49712,52256959,40659699,40542523
49718,40060097,48733053,44280736
49724,36115872,58528050,41059219
49726,54349426,48912253,53316027
49734,41971587,56297657,56921506
49737,38186527,36544950,58473656
49740,41360531,37825330,38438087
49749,35185470,48251633,51842388
49750,39615619,37957844,57513387
49760,34967391,35501410,41101685
49761,38180827,35427298,56025874
49768,54812369,60407060,40598428
49776,50662537,36698827,50414449
49778,46772211,49218140,59419330
49781,56329052,35191369,48688818
49786,34743160,37322238,59565871
49792,48052690,36686040,35008722
49796,52987027,35353368,35084398
49797,48459557,42184356,35430336
49801,52125233,36801645,36538070
49815,47846959,49651491,54931480
49824,37259529,51083715,47793932
49827,40491818,39485351,49952650
49836,60008880,46307877,37347725
49839,44772629,37632452,39750279
49849,39593489,37068279,51689279
49851,46206937,52410667,45008621
49852,37558875,50429690,39179131
49855,48411705,42754581,53641171
49866,40541381,54108431,36628833
49876,35084387,39333692,41339955
49880,37006954,41542847,46195226
49881,44269499,57814895,51357412
49883,44464835,36157887,52885950
49885,35279055,51894271,47893677
49894,49963375,34985284,39416004
49898,44896478,41426925,54666492
49899,37744527,59084100,44333445
49905,56513568,38366579,37194202
49908,51666608,44854731,53504425
49909,43177068,35206735,38821317
49913,45877140,55016389,35470450
49914,41955103,43040201,57964304
49920,46000950,34820817,43617348
49921,45028004,36850101,35756090
49929,44742564,43026403,46821990
49930,59314551,44833583,35865308
49947,40966472,39061319,44861978
49949,41390603,53911835,36270474
49951,59253025,35424303,39985150
49952,57547811,49926360,52742067
49954,38628679,50699987,40500392
49964,38429665,49049845,36642952
49968,57329147,51556513,48304305
49977,37071032,51572257,49663545
49980,58064088,39496564,55852044
49982,46216189,48214426,47581938
49990,54346536,41610060,41916127
49996,43192626,40844731,42661155
49997,56489548,35846258,54275337
50007,34674863,35113892,44645560
50025,40777307,43139959,39305556
50027,43547402,38496784,37984478
50030,59508277,51187553,37349470
50031,44811132,43878953,34779642
50032,57881580,41299614,43464473
50037,42623366,34678828,60031920
50056,52279651,42512787,57948597
50078,49346232,51189388,40415626
50098,52797141,40916071,50475112
50101,46138790,55648028,55933354
50111,43562897,41341671,55365321
50125,40576918,49293967,39361909
50126,51993155,48820219,46387063
50134,44297839,38738953,59700383
50135,51207497,41686463,59278894
50139,56495266,45532055,42184663
50144,43428264,55961284,41448497
50155,43583313,35513064,42025173
50156,49546969,42964689,52340811
50167,46731440,53118960,48515406
50170,37495039,56054647,49695344
50173,49413682,55169240,48960845
50181,37492099,48245029,46051571
50187,48586825,47255010,50345741
50200,37231841,44538766,44434755
50213,39996000,53150159,41620794
50214,55011281,39114038,48700350
50216,55828637,44745604,38821317
50219,40368389,43436940,44495511
50224,36860585,44703646,49090430
50225,45324318,49750437,43316850
50243,35777131,60026355,48767355
50245,51596516,37362462,50168250
50253,38153471,35152667,45294557
50258,49712165,44761958,40241224
50260,49693204,57847682,39371772
50261,53532810,54070271,39173396
50262,52485803,40659228,35710179
50267,53986673,50556345,38189219
50268,36452335,44580960,47846878
50271,40061129,49915185,55371957
50272,39641203,53130010,41616428
50274,45785492,41444274,39006430
50287,37100053,59765299,41763964
50294,48257255,59999021,60451982
50297,39727391,54123508,43345352
50300,42411448,38117572,39814777
50303,36862361,53771643,55969636
50312,36535112,46613748,43071705
50315,58370180,40438571,35131748
50322,50811294,50464439,60422162
50325,44777392,44937118,37128554
50328,51884498,43327464,44721327
50330,43595119,49517324,49718144
50345,50591982,35998830,50677063
50351,42334555,50970411,50470315
50352,52924627,52747049,50844121
50358,43635776,51393780,41339955
50360,40734874,40569708,58088256
50361,56822139,42790969,41626602
50362,55958659,48455175,35100966
50368,44738609,35137027,44791558
50373,40711979,57907863,52641175
50374,44125798,52272983,40626103
50375,39479087,36414836,49355010
50382,43237016,34838210,52040798
50386,37242908,43207978,37118079
50387,40844310,54008907,39894394
50388,34598268,46129552,60383825
50393,44788982,44544445,38444173
50403,47912107,46746040,36155303
50406,39397278,56495683,46943660
50407,41730632,35749288,54168590
50412,52033686,44884927,40933362
50415,40395659,40365443,44821187
50416,35194431,35781911,38313887
50423,43409806,37775561,40705523
50424,39273283,38978107,38180827
50428,59180696,35510410,48560735
50429,40770191,45441962,37741947
50433,57978688,41911309,40957585
50439,37209879,34607935,37932243
50441,40161956,34947425,46271505
50442,50906478,50234890,37132040
50447,47976633,35522166,53939412
50455,38520480,40840624,46641857
50465,48940995,59120071,34971082
50466,41146349,34823654,47997966
50482,36572031,56318563,46743849
50485,44391485,53923142,44779907
50488,34967935,41084955,57822043
50491,43439133,40613030,50708759
50501,37507576,52384466,36107400
50505,51874952,40092731,46382474
50506,49413726,38183021,55529878
50507,42706246,43022387,50831338
50512,43276072,44274000,40385555
50513,51843226,45321376,35756469
50515,51134247,58621830,42959284
50518,42397615,41143150,35752155
50520,37878951,38166002,45051301
50532,48373989,34976140,39465953
50540,41867018,45939909,58566309
50543,37212328,49338325,39632155
50545,46014871,60355455,44028230
50548,43585988,50563783,52885950
50550,48793423,42108492,39478956
50560,42396561,34708381,37745917
50574,38921765,49653205,57167461
50577,49378883,54908059,44519618
50581,37284260,44172221,34956826
50585,56405041,41946932,37924377
50594,38802157,42871747,34598268
50600,42399552,34614379,41113859
50612,59992775,54728824,48190680
50617,59494232,60323541,55818766
50624,49124624,56145220,43435945
50631,55028503,37553750,41305167
50637,44687685,52792495,39289285
50639,52017585,40661684,38433591
50646,49142827,48704404,35970727
50648,54403285,45922984,53013934
50654,37235976,47550958,45135210
50663,34905540,46014651,56790603
50670,44356166,37183943,43816010
50677,38431899,46752538,44993481
50679,38337709,52899422,49153763
50686,55902481,37604376,35666667
50690,46312493,40525492,55885845
50700,41663002,60320534,40909585
50704,51480079,51604534,39600082
50706,49801899,34608361,42967895
50707,49449719,56921506,51061603
50708,46735317,41441266,42120440
50709,44673154,47985429,37022408
50714,48080212,54723651,48834275
50716,45135805,47707817,60149450
50720,54967714,58090858,45167350
50727,36988746,38856410,45060713
50736,54709813,40417303,56457829
